0.054786,-0.0021737,-0.10405,-0.0043754,0.0099752,-0.10291,0.011548,0.040441,-0.032707,0.014678,-0.085104,0.0075206,0.060608,-0.035408,-0.1135,-0.017338,0.039008,0.017608,0.062424,0.083833,0.026576,0.023346,0.016248,0.10347,-0.058688,0.0050796,-0.037053,-0.065772,0.081289,0.090924,0.035316,-0.024377,-0.07624,0.041188,0.0076674,-0.0012094,0.0012088,-0.048629,-0.063194,-0.046873,-0.027665,0.027603,0.029334,-0.034792,-0.0020224,0.053259,-0.060477,-0.017988,0.047036,0.094738
0.02253,0.038997,-0.091686,-0.015937,0.037749,-0.10782,-0.0074093,0.012317,-0.063186,0.0056064,-0.038098,0.016927,0.031305,-0.015734,-0.038393,9.7014e-005,0.058147,-0.021832,0.054508,0.11167,0.022224,0.018421,0.018795,0.062915,-0.021556,0.0053485,-0.084569,-0.0049339,0.079536,0.10457,-0.0028012,-0.016555,-0.066535,0.032501,-0.0018353,0.020892,0.0010919,-0.031562,-0.0089735,-0.033552,-0.026523,0.026065,0.021818,-0.027604,0.012926,0.034216,-0.04334,-0.012732,0.0346,0.053122
-0.018169,0.094391,-0.080746,-0.042861,0.088386,-0.12423,-0.036904,-0.027366,-0.096141,0.0041867,0.022493,0.022834,-0.017016,0.016132,0.072306,0.019077,0.097388,-0.070942,0.052198,0.15388,0.02566,0.018764,0.028338,0.016667,0.025018,0.011895,-0.15774,0.071465,0.074086,0.11518,-0.050313,-0.0073618,-0.056654,0.00936,-0.0014434,0.063864,0.0088762,-0.017243,0.055682,-0.0088196,-0.014091,0.031335,0.0034424,-0.017083,0.044059,0.0085834,-0.036835,-0.0058631,0.0040288,0.0056792
0.003353,0.13413,-0.06508,-0.07192,0.10702,-0.077783,-0.043142,-0.053172,-0.071304,0.0064183,0.028205,0.02328,-0.060386,0.043951,0.1641,0.044751,0.12966,-0.089242,0.040303,0.20848,-0.023469,0.026826,0.024823,0.01685,0.054481,0.058186,-0.16353,0.089112,0.057452,0.1285,-0.062956,0.008778,-0.046832,0.012001,0.03234,0.091999,0.0068974,-0.033707,0.063197,0.0077942,-0.001729,0.044065,-0.025334,-0.045207,0.074345,0.010142,-0.061708,0.0096025,-0.013032,0.023464
0.074928,0.025646,-0.09678,-0.031159,0.025101,-0.017335,-0.012707,0.01897,-0.0093321,0.042504,-0.11217,-0.0041808,-0.026072,0.0052492,0.012406,0.015297,0.096403,-0.0039246,0.081062,0.13945,-0.015193,0.077375,0.042707,0.11578,-0.019005,0.1033,-0.0017669,-0.10084,0.012616,0.066041,0.030218,0.0081757,-0.051222,0.0352,0.095137,0.035372,-0.0031964,-0.10152,-0.1047,-0.011772,-0.0088808,0.06025,-0.041619,-0.09049,0.055548,0.049027,-0.10245,0.02103,0.02487,0.13589
0.054923,-0.044075,-0.078648,0.030756,-0.050426,0.089495,-0.021513,0.051591,-0.019218,0.057093,-0.16832,-0.015314,-0.053693,-0.004377,-0.018462,0.019982,0.059194,0.009067,0.1033,0.051069,-0.0057268,0.13011,0.073766,0.10572,-0.012868,0.14923,0.14293,-0.20648,-0.086725,-0.025887,0.05297,0.034674,-0.0022892,0.042875,0.13703,-0.017117,-0.029166,-0.12716,-0.18646,-0.0010879,-0.027247,0.059421,-0.081153,-0.11874,0.046342,0.032612,-0.062647,0.056956,0.05751,0.13836
-0.012001,-0.023237,0.03473,0.043278,-0.060947,0.1367,-0.012717,0.0061221,-0.0074395,0.0013409,-0.0333,-3.4448e-005,-0.053108,0.01019,0.045638,0.031664,-0.018487,-0.01536,0.0016787,-0.035737,-0.037763,0.044995,0.019744,-0.025703,0.038663,0.068574,0.12259,-0.062129,-0.096699,-0.059272,-0.0016198,0.038389,0.055271,0.019541,0.046062,-0.034975,-0.033094,-0.022561,-0.04674,0.016902,-0.019185,0.00096267,-0.048985,-0.045623,0.0059071,-0.017243,0.038044,0.044637,0.02922,-0.0023163
-0.0072748,-0.12428,0.0035297,0.076262,-0.094741,0.062688,0.013073,0.06524,0.012823,0.021327,-0.081561,-0.022679,0.027164,-0.039904,-0.1456,-0.032803,-0.071898,0.062204,0.027993,-0.14823,0.049479,0.038649,0.024269,0.019828,-0.046971,0.0015334,0.16367,-0.14674,-0.076004,-0.1124,0.061076,0.0033842,0.030949,0.00027266,0.020719,-0.077003,-0.014549,-0.02029,-0.11595,-0.0069494,-0.014907,-0.0097416,-0.0094228,-0.0011473,-0.039418,-0.0034095,0.034165,0.013175,0.036083,0.018488
0.00060949,-0.085929,0.022048,0.065899,-0.091202,0.10676,0.0095276,0.043382,0.014505,0.0084738,-0.06709,-0.011966,0.00047866,-0.02231,-0.075329,-0.0045836,-0.058896,0.035791,0.0090801,-0.10468,0.00057544,0.036307,0.015332,0.0043608,-0.014318,0.029804,0.16055,-0.11661,-0.083535,-0.087838,0.040077,0.018413,0.042414,0.015785,0.028898,-0.067538,-0.025951,-0.020342,-0.091208,-0.0011637,-0.019534,-0.0085135,-0.022223,-0.023383,-0.026812,-0.0046986,0.037498,0.026031,0.039055,0.015758
0.022065,-0.074778,0.028224,0.053822,-0.090249,0.13887,0.011005,0.036647,0.036627,0.011988,-0.078275,-0.013963,-0.017477,-0.011695,-0.042396,0.0065815,-0.046124,0.035517,0.0045078,-0.081053,-0.028218,0.043591,0.013025,0.015385,-0.0065463,0.058572,0.17398,-0.12522,-0.094837,-0.084526,0.043293,0.026673,0.046626,0.021104,0.052125,-0.058791,-0.028368,-0.035361,-0.10332,0.0047064,-0.013862,-0.00071066,-0.037822,-0.043451,-0.013547,0.0013873,0.01956,0.034792,0.034327,0.037969
0.03189,-0.055036,0.039929,0.059368,-0.10439,0.17442,0.015768,0.029569,0.033019,-0.0051801,-0.076544,-0.0012414,-0.019937,-0.0094759,-0.020265,0.026668,-0.051557,0.020411,-0.01248,-0.056718,-0.068466,0.036995,0.0013917,0.0073294,0.010783,0.071855,0.18625,-0.1114,-0.093159,-0.058515,0.032595,0.03591,0.052725,0.045754,0.046606,-0.068548,-0.043705,-0.031636,-0.089294,-0.0019819,-0.028923,-0.005575,-0.03608,-0.061864,-0.01801,0.0056369,0.032727,0.042124,0.053631,0.038064
0.049736,-0.053422,0.04385,0.058821,-0.11408,0.19685,0.022564,0.030666,0.047203,-0.0080717,-0.088683,0.00017119,-0.019525,-0.0094529,-0.018523,0.032783,-0.053701,0.024505,-0.019076,-0.047069,-0.090684,0.036805,-0.0048144,0.016973,0.010573,0.084349,0.20363,-0.12124,-0.094692,-0.051357,0.038472,0.039454,0.053687,0.057058,0.053526,-0.073226,-0.048983,-0.038164,-0.099148,-0.0051848,-0.03157,-0.004683,-0.038177,-0.075089,-0.018685,0.013338,0.027047,0.045519,0.060183,0.054129
0.0392,-0.054394,0.043777,0.062302,-0.1129,0.19185,0.018688,0.030249,0.03754,-0.0081182,-0.082963,0.00062292,-0.021113,-0.0095481,-0.017801,0.031898,-0.05462,0.020403,-0.016536,-0.053192,-0.082038,0.037945,-0.0014231,0.0094235,0.013307,0.080055,0.20002,-0.11717,-0.097264,-0.055758,0.034208,0.039509,0.05581,0.053695,0.049969,-0.073695,-0.048794,-0.034487,-0.094132,-0.0037153,-0.03269,-0.0059893,-0.038082,-0.070399,-0.019289,0.0084902,0.033971,0.045752,0.059995,0.044165
0.021647,-0.055293,0.041378,0.061453,-0.10207,0.16904,0.012371,0.028127,0.025457,-0.0055353,-0.06878,-0.0010464,-0.021492,-0.008972,-0.018091,0.025503,-0.052752,0.016778,-0.011661,-0.063157,-0.060498,0.036428,0.0035714,-0.0010329,0.013591,0.066344,0.18094,-0.10486,-0.094987,-0.063092,0.028088,0.035592,0.055,0.041328,0.042257,-0.068038,-0.042738,-0.026789,-0.082356,1.0842e-005,-0.028771,-0.0073443,-0.035534,-0.055842,-0.018587,0.00055943,0.039226,0.041673,0.051632,0.027213
-0.015686,-0.044039,0.045937,0.064824,-0.086801,0.13313,0.0031346,0.018186,-0.0069616,-0.0154,-0.027782,0.0054959,-0.016804,-0.0087552,-0.01103,0.022271,-0.058068,-0.0015416,-0.016525,-0.074577,-0.035842,0.020977,0.0031907,-0.035418,0.024541,0.032937,0.13908,-0.058063,-0.081669,-0.059378,0.0048044,0.029987,0.056068,0.0294,0.010351,-0.064119,-0.038653,0.0011569,-0.036672,0.0015536,-0.031187,-0.017991,-0.021262,-0.027904,-0.025501,-0.015753,0.066094,0.033284,0.04612,-0.019424
-0.052595,-0.056425,0.037443,0.054306,-0.052697,0.060792,-0.0086508,0.01616,-0.01955,-0.0011239,0.0047389,-0.0064907,-0.011673,-0.0086693,-0.02642,-0.0053269,-0.052888,0.004711,-0.0026587,-0.10979,0.029462,0.014211,0.014536,-0.05071,0.011375,-0.0091267,0.086406,-0.034354,-0.071263,-0.087693,0.00046912,0.013496,0.048529,-0.012989,-0.0060764,-0.04414,-0.013892,0.018296,-0.016204,0.012853,-0.0098755,-0.019538,-0.012928,0.01758,-0.022883,-0.032734,0.065062,0.01639,0.012072,-0.053481
-0.046502,-0.062529,0.031437,0.0299,-0.024704,0.01831,-0.006351,0.014146,0.0069329,0.013551,0.012927,-0.019978,-0.0062485,-0.0056006,-0.035193,-0.025573,-0.041913,0.024578,0.00079931,-0.11705,0.054679,0.0061563,0.013395,-0.036907,-0.0083115,-0.026729,0.053305,-0.028637,-0.056349,-0.099482,0.011801,3.5223e-006,0.035673,-0.04035,-0.0033358,-0.021779,0.0081159,0.018071,-0.017488,0.020181,0.015452,-0.014607,-0.0096477,0.039451,-0.015033,-0.030973,0.03634,0.0021065,-0.020552,-0.046305
-0.065766,-0.050837,0.044404,0.024615,-0.010521,-0.0072795,-0.0062609,0.0023701,0.00043891,0.0022646,0.05165,-0.01578,0.0023843,-0.0040211,-0.027742,-0.029362,-0.050781,0.017105,-0.016236,-0.12601,0.062757,-0.018295,0.0021252,-0.063059,-0.0026126,-0.05898,0.016494,0.018293,-0.038456,-0.093443,-0.0038052,-0.0070215,0.035801,-0.051067,-0.033163,-0.016259,0.014382,0.045491,0.025513,0.021306,0.01967,-0.026264,0.0065488,0.065855,-0.022977,-0.040775,0.052523,-0.0091945,-0.032177,-0.081022
-0.064023,-0.047927,0.06056,0.010357,0.0015855,-0.014722,-0.00076618,-0.0068129,0.02453,0.00062411,0.073259,-0.020347,0.0046428,0.0011518,-0.018317,-0.035708,-0.055778,0.025588,-0.033644,-0.13629,0.060879,-0.036766,-0.010182,-0.071339,-0.0050143,-0.075368,-0.00067314,0.042095,-0.031181,-0.10047,-0.0041019,-0.012503,0.0374,-0.0656,-0.042249,-0.006406,0.024469,0.058674,0.043851,0.027371,0.035041,-0.031693,0.012127,0.08358,-0.023841,-0.043941,0.047819,-0.017857,-0.053604,-0.091374
